id,artist,title,mix,album,key,bpm,genre,datasets,output_filename
3165770,,,,,E minor,,house,giantsteps-key,3165770.mp3
3166014,Mike Strip,Lie to Me,Original Mix,Pearlicka Records,A major,,Dubstep,beatport-edm,3166014 Mike Strip - Lie to Me (Original Mix).mp3
3167057,,,,,,85,,giantsteps-tempo,3167057.mp3
3169408,,,,,,113.0,,giantsteps-tempo,3169408.mp3
3172588,Sharam Jey,Army Of Men,Analog People In A Digital World Remix,,B minor,,indie-dance nu-disco,giantsteps-key,3172588 Sharam Jey - Army Of Men (Analog People In A Digital World Remix).mp3
3173482,,,,,,165,,giantsteps-tempo,3173482.mp3
3173803,,,,,,186,,giantsteps-tempo,3173803.mp3
3178147,,,,,A minor,,deep-house,giantsteps-key,3178147.mp3
3178155,,,,,A minor,,progressive-house,giantsteps-key,3178155.mp3
3181214,,,,,,140,,giantsteps-tempo,3181214.mp3
3185928,"Beat4port, Robin",Disco Disco,Robin's Sunrise Remix,Dlmpsoundrecordings,A minor phrygian-major | A major,,Progressive House,beatport-edm,"3185928 Beat4port, Robin - Disco Disco (Robin's Sunrise Remix).mp3"
3186615,,,,,F minor,,tech-house,giantsteps-key,3186615.mp3
3188462,,,,,,115.0,,giantsteps-tempo,3188462.mp3
3189712,,,,,,170,,giantsteps-tempo,3189712.mp3
3190021,,,,,,180,,giantsteps-tempo,3190021.mp3
3190084,,,,,,174,,giantsteps-tempo,3190084.mp3
3194652,,,,,,177.7,,giantsteps-tempo,3194652.mp3
3198358,FrostRAVEN,Muse,Original Mix,Geomagnetic,G minor,,Psy-Trance,beatport-edm,3198358 FrostRAVEN - Muse (Original Mix).mp3
3198699,"AtomicPulse vs Mindstorm, Tripy, Charlie Xuereb",Psybernetic,Tripy Remix,Geomagnetic,C minor,,Psy-Trance,beatport-edm,"3198699 AtomicPulse vs Mindstorm, Tripy, Charlie Xuereb - Psybernetic (Tripy Remix).mp3"
3202338,,,,,,80,,giantsteps-tempo,3202338.mp3
3205441,Apashe,Apparition,Original Mix,Kannibalen Records,G minor,,Dubstep,beatport-edm,3205441 Apashe - Apparition (Original Mix).mp3
3207588,Mike Kiraly,Flunky Knock,Original Mix,Kina Music,F# major,,Minimal,beatport-edm,3207588 Mike Kiraly - Flunky Knock (Original Mix).mp3
3208076,,,,,,107,,giantsteps-tempo,3208076.mp3
3209004,,,,,,129,,giantsteps-tempo,3209004.mp3
3209061,,,,,,174,,giantsteps-tempo,3209061.mp3
3211234,,,,,,140,,giantsteps-tempo,3211234.mp3
3211603,,,,,C minor,,trance,giantsteps-key,3211603.mp3
3211733,,,,,D minor,,deep-house,giantsteps-key,3211733.mp3
3213176,,,,,,174,,giantsteps-tempo,3213176.mp3
3213612,Alcholiday,Unknown,Original Mix,TDM Records,C minor,,Drum & Bass,beatport-edm,3213612 Alcholiday - Unknown (Original Mix).mp3
3218510,Knife,I Am The Boss,Original Mix,Dubtronical Audio,F minor,,Dubstep,beatport-edm,3218510 Knife - I Am The Boss (Original Mix).mp3
3218565,,,,,,200,,giantsteps-tempo,3218565.mp3
3218804,,,,,,174,,giantsteps-tempo,3218804.mp3
3220340,,,,,,140,,giantsteps-tempo,3220340.mp3
3221970,"Urban Absolutes, Paskal, MADF",Homewave,MADF Remix,Clear Recordings,C# major,,Deep House,beatport-edm,"3221970 Urban Absolutes, Paskal, MADF - Homewave (MADF Remix).mp3"
3226171,,,,,,160,,giantsteps-tempo,3226171.mp3
3226172,,,,,,69,,giantsteps-tempo,3226172.mp3
3226180,,,,,,180,,giantsteps-tempo,3226180.mp3
3228297,,,,,B minor,,house,giantsteps-key,3228297.mp3
3228649,,,,,Ab minor,,progressive-house,giantsteps-key,3228649.mp3
3228698,,,,,E minor,,tech-house,giantsteps-key,3228698.mp3
3229038,,,,,Eb major,,progressive-house,giantsteps-key,3229038.mp3
3230155,Icon Curties,Spicy Meat,Original Mix,Ichnusa Recordings,B minor,,Hip-Hop / R&B,beatport-edm,3230155 Icon Curties - Spicy Meat (Original Mix).mp3
3230477,,,,,,101,,giantsteps-tempo,3230477.mp3
3230949,,,,,,140,,giantsteps-tempo,3230949.mp3
3232851,,,,,A minor,,techno,giantsteps-key,3232851.mp3
3233653,Pachanga Boys,Time,Original Mix,,F major,,indie-dance nu-disco,giantsteps-key,3233653 Pachanga Boys - Time (Original Mix).mp3
3235703,Garen,Bridge,Original Mix,Ters Music,E minor,,Breaks,beatport-edm,3235703 Garen - Bridge (Original Mix).mp3
3240761,Silent Running,Greatful Dawn,Original Mix,Wakyo Records,A# major,,Electronica / Downtempo,beatport-edm,3240761 Silent Running - Greatful Dawn (Original Mix).mp3
3241615,,,,,,140,,giantsteps-tempo,3241615.mp3
3244386,,,,,,140,,giantsteps-tempo,3244386.mp3
3246151,,,,,Bb minor,,progressive-house,giantsteps-key,3246151.mp3
3247762,,,,,,170,,giantsteps-tempo,3247762.mp3
3249708,,,,,F minor,,deep-house,giantsteps-key,3249708.mp3
3250046,DJG,Here Come The Dark Lights,Original Mix,Get Darker (2),F# major,,Dubstep,beatport-edm,3250046 DJG - Here Come The Dark Lights (Original Mix).mp3
3250632,,,,,F minor,,trance,giantsteps-key,3250632.mp3
3250971,Yellowtail,Make It Happen Ft MC Zulu,Original Mix,Bagpak Solo Series,X,,Dubstep,beatport-edm,3250971 Yellowtail - Make It Happen Ft MC Zulu (Original Mix).mp3
3251296,Bisweed,Deadly RnB,Original Mix,Paradise Lost Recordings,C# minor,,Dubstep,beatport-edm,3251296 Bisweed - Deadly RnB (Original Mix).mp3
3252056,Blackburner,Freak You,Original Mix,Hypnotic Records,F minor,,Dubstep,beatport-edm,3252056 Blackburner - Freak You (Original Mix).mp3
3257231,,,,,E minor,,trance,giantsteps-key,3257231.mp3
3257500,Dash Total'D,Pull It,Original Mix,Dub-All Or Nothing,E minor,,Dubstep,beatport-edm,3257500 Dash Total'D - Pull It (Original Mix).mp3
3260121,,,,,Ab minor,,progressive-house,giantsteps-key,3260121.mp3
3260611,System Sequence,L.f R,Original,Woorpz Records,G minor,,Trance,beatport-edm,3260611 System Sequence - L.f R (Original).mp3
3261686,,,,,,128,,giantsteps-tempo,3261686.mp3
3261883,,,,,,140,,giantsteps-tempo,3261883.mp3
3262951,,,,,C minor,,progressive-house,giantsteps-key,3262951.mp3
3264338,,,,,,138,,giantsteps-tempo,3264338.mp3
3267829,,,,,,140,,giantsteps-tempo,3267829.mp3
3269490,,,,,,140,,giantsteps-tempo,3269490.mp3
3269670,,,,,,140,,giantsteps-tempo,3269670.mp3
3270413,,,,,A minor,,house,giantsteps-key,3270413.mp3
3271514,Mario & Vidis,Suspend The Feeling feat. Giedre,12-Inch Edit,,A minor,,house,giantsteps-key,3271514 Mario & Vidis - Suspend The Feeling feat. Giedre (12-Inch Edit).mp3
3272193,Myth Of Unity,Break Your Neck,Original Mix,Low Pass Records,G major,,Dubstep,beatport-edm,3272193 Myth Of Unity - Break Your Neck (Original Mix).mp3
3272873,,,,,B minor,,progressive-house,giantsteps-key,3272873.mp3
3274260,,,,,D minor,,house,giantsteps-key,3274260.mp3
3275147,,,,,F minor,,progressive-house,giantsteps-key,3275147.mp3
3281282,,,,,,160,,giantsteps-tempo,3281282.mp3
3284384,,,,,A minor,,house,giantsteps-key,3284384.mp3
3286229,John Ferris,Generation Bass,Radio Mix,Blutonium Records,E minor,,Hard Dance,beatport-edm,3286229 John Ferris - Generation Bass (Radio Mix).mp3
3286310,Blutonium Boy,Hardstyle Instructor,Blutonium Boy Hardstyle Edit,Blutonium Records,G# minor,,Hard Dance,beatport-edm,3286310 Blutonium Boy - Hardstyle Instructor (Blutonium Boy Hardstyle Edit).mp3
3288636,,,,,A minor,,progressive-house,giantsteps-key,3288636.mp3
3289180,,,,,,80.0,,giantsteps-tempo,3289180.mp3
3291017,,,,,,140,,giantsteps-tempo,3291017.mp3
3292669,The Mekanism,Your Shade,Original Mix,Needwant,A# minor,,Deep House,beatport-edm,3292669 The Mekanism - Your Shade (Original Mix).mp3
3296534,"Tom Colontonio, Sean Tyas",Sparkover,Sean Tyas Remix,Nukleuz,C minor,,Trance,beatport-edm,"3296534 Tom Colontonio, Sean Tyas - Sparkover (Sean Tyas Remix).mp3"
3297802,,,,,,126,,giantsteps-tempo,3297802.mp3
3298344,,,,,F minor,,dubstep,giantsteps-key,3298344.mp3
3298819,Louie Fresco,Owl Night,Original,No.19 Music,C# other,,Deep House,beatport-edm,3298819 Louie Fresco - Owl Night (Original).mp3
3298908,,,,,,63.5,,giantsteps-tempo,3298908.mp3
3299235,Jessica Lauren Four,White Mountain,Original Mix,Freestyle Records,C minor,,Electronica / Downtempo,beatport-edm,3299235 Jessica Lauren Four - White Mountain (Original Mix).mp3
3302298,,,,,C minor,,house,giantsteps-key,3302298.mp3
3302451,,,,,B minor,,progressive-house,giantsteps-key,3302451.mp3
3303218,"Nian Project, Bit Sunday",Joy Thing,Bit Sunday Mix,Urbanlife Records,F# major,,Tech House,beatport-edm,"3303218 Nian Project, Bit Sunday - Joy Thing (Bit Sunday Mix).mp3"
3303241,,,,,,132,,giantsteps-tempo,3303241.mp3
3304445,,,,,,140,,giantsteps-tempo,3304445.mp3
3311376,Passenger 10,Sun Goes Down (Original Mix) feat. Jennifer Needles,Original Mix,Unreleased Digital,G major,,Hip-Hop / R&B,beatport-edm,3311376 Passenger 10 - Sun Goes Down (Original Mix) feat. Jennifer Needles (Original Mix).mp3
3312045,,,,,,170,,giantsteps-tempo,3312045.mp3
3313070,,,,,B minor,,progressive-house,giantsteps-key,3313070.mp3
3313129,,,,,,170,,giantsteps-tempo,3313129.mp3
3313145,,,,,E major,,electro-house,giantsteps-key,3313145.mp3
3317232,,,,,C minor,,progressive-house,giantsteps-key,3317232.mp3
3317417,,,,,G minor,96,progressive-house,"giantsteps-key, giantsteps-tempo",3317417.mp3
3318291,Future Beat Alliance,Brighton,Original Mix,FBA Recordings,G# major,,Electronica / Downtempo,beatport-edm,3318291 Future Beat Alliance - Brighton (Original Mix).mp3
3319290,,,,,F major,,progressive-house,giantsteps-key,3319290.mp3
3319589,,,,,Gb minor,,trance,giantsteps-key,3319589.mp3
3322505,"Voko, Thomas Rich",UK Stand Up!,Thomas Rich Remix,Reeperbahn Recordings,C# major,,Electro House,beatport-edm,"3322505 Voko, Thomas Rich - UK Stand Up! (Thomas Rich Remix).mp3"
3324024,Raffa FL,Hot For You,Hot Since 82 Dub,,Ab minor,,tech-house,giantsteps-key,3324024 Raffa FL - Hot For You (Hot Since 82 Dub).mp3
3327760,Triii Force,Basshypnosis,Orginal Version,Quebolarecords,C minor,,Dubstep,beatport-edm,3327760 Triii Force - Basshypnosis (Orginal Version).mp3
3333492,,,,,,120,,giantsteps-tempo,3333492.mp3
3334441,,,,,G minor,,trance,giantsteps-key,3334441.mp3
3334471,,,,,Gb minor,,trance,giantsteps-key,3334471.mp3
3336126,,,,,,128,,giantsteps-tempo,3336126.mp3
3336604,,,,,,170,,giantsteps-tempo,3336604.mp3
3338963,,,,,G minor,,psy-trance,giantsteps-key,3338963.mp3
3339291,,,,,G minor,,techno,giantsteps-key,3339291.mp3
3341440,Via Axis,Melt Into the Green,Original Mix,Geomagnetic,E minor,,Psy-Trance,beatport-edm,3341440 Via Axis - Melt Into the Green (Original Mix).mp3
3342211,BrightLight,Polaris,Original Mix,Multiza,D minor,,Drum & Bass,beatport-edm,3342211 BrightLight - Polaris (Original Mix).mp3
3343760,,,,,,175,,giantsteps-tempo,3343760.mp3
3344148,,,,,,110,,giantsteps-tempo,3344148.mp3
3344291,,,,,D minor,,tech-house,giantsteps-key,3344291.mp3
3345479,,,,,D minor,,house,giantsteps-key,3345479.mp3
3349486,,,,,F minor,140,electronica,"giantsteps-key, giantsteps-tempo",3349486.mp3
3349967,,,,,Eb minor,,house,giantsteps-key,3349967.mp3
3354212,,,,,Gb major,,progressive-house,giantsteps-key,3354212.mp3
3356535,,,,,F minor,,progressive-house,giantsteps-key,3356535.mp3
3356780,Exodus Psy,Synth Etic,Original,Woorpz Records,E minor,,Psy-Trance,beatport-edm,3356780 Exodus Psy - Synth Etic (Original).mp3
3359168,Criostasis,All Systems Ready,Original Mix,Fevah Records,G minor,,Hard Dance,beatport-edm,3359168 Criostasis - All Systems Ready (Original Mix).mp3
3360682,Droplex,Speed,Original Mix,Green Alien Records,F# major,,Minimal,beatport-edm,3360682 Droplex - Speed (Original Mix).mp3
3360996,Rox Alert,Don't Upset The Rhythm (Go Baby Go),Radio Edit,Total Fitness Music,G minor,,House,beatport-edm,3360996 Rox Alert - Don't Upset The Rhythm (Go Baby Go) (Radio Edit).mp3
3361547,,,,,G minor,,progressive-house,giantsteps-key,3361547.mp3
3361909,Goldfrapp,Strict Machine,Jamie Jones Remix,,Eb major,,house,giantsteps-key,3361909 Goldfrapp - Strict Machine (Jamie Jones Remix).mp3
3363187,Levela,Blue Waffle,Original Mix,Biological Beats,X,,Drum & Bass,beatport-edm,3363187 Levela - Blue Waffle (Original Mix).mp3
3363196,,,,,E minor,,electro-house,giantsteps-key,3363196.mp3
3363602,,,,,B minor,,progressive-house,giantsteps-key,3363602.mp3
3364661,,,,,A major,,trance,giantsteps-key,3364661.mp3
3367551,,,,,Db minor,,progressive-house,giantsteps-key,3367551.mp3
3367553,,,,,Db minor,,progressive-house,giantsteps-key,3367553.mp3
3367555,,,,,Eb minor,,trance,giantsteps-key,3367555.mp3
3368053,,,,,,128.0,,giantsteps-tempo,3368053.mp3
3368054,,,,,,127.0,,giantsteps-tempo,3368054.mp3
3368055,,,,,,127.0,,giantsteps-tempo,3368055.mp3
3368117,,,,,E minor,,glitch-hop,giantsteps-key,3368117.mp3
3370500,,,,,,85,,giantsteps-tempo,3370500.mp3
3372108,,,,,Eb minor,,trance,giantsteps-key,3372108.mp3
3372883,,,,,,128,,giantsteps-tempo,3372883.mp3
3377323,,,,,F minor,,tech-house,giantsteps-key,3377323.mp3
3377570,Agroprom,Right Way,Original Mix,Need4Beat,F minor,,Breaks,beatport-edm,3377570 Agroprom - Right Way (Original Mix).mp3
3377892,,,,,,174,,giantsteps-tempo,3377892.mp3
3378284,Circuit Bent,Dubal feat. Paul Kearny,Original Mix,Omelette Records,G minor,,Dubstep,beatport-edm,3378284 Circuit Bent - Dubal feat. Paul Kearny (Original Mix).mp3
3379400,,,,,C minor,,electro-house,giantsteps-key,3379400.mp3
3383105,,,,,,85,,giantsteps-tempo,3383105.mp3
3383171,,,,,A minor,,progressive-house,giantsteps-key,3383171.mp3
3387619,Finnebassen,If You Only Knew,Original Mix,,A minor,,indie-dance nu-disco,giantsteps-key,3387619 Finnebassen - If You Only Knew (Original Mix).mp3
3387888,,,,,,174,,giantsteps-tempo,3387888.mp3
3389317,,,,,A minor,,electro-house,giantsteps-key,3389317.mp3
3390945,"Sunseekers, Stenzel, DJ Mind-X",Paraglide,Mind-X vs Stenzel Mix,Planet Love Classics,D# minor,,Trance,beatport-edm,"3390945 Sunseekers, Stenzel, DJ Mind-X - Paraglide (Mind-X vs Stenzel Mix).mp3"
3390952,,,,,C minor,,trance,giantsteps-key,3390952.mp3
3391054,,,,,,199,,giantsteps-tempo,3391054.mp3
3391744,Calabria,Core Memory,Club Mix,GR8 AL Music,C minor,,Electro House,beatport-edm,3391744 Calabria - Core Memory (Club Mix).mp3
3395666,Guy Gerber,The Mirror Game,,,Gb minor,,deep-house,giantsteps-key,3395666 Guy Gerber - The Mirror Game.mp3
3397932,,,,,B minor,,drum-and-bass,giantsteps-key,3397932.mp3
3398611,,,,,,123,,giantsteps-tempo,3398611.mp3
3400782,,,,,F minor,,drum-and-bass,giantsteps-key,3400782.mp3
3400910,Fabio Vi,El sueno de Cuba,Original Mix,Aenaria Music,C minor,,Tech House,beatport-edm,3400910 Fabio Vi - El sueno de Cuba (Original Mix).mp3
3402886,,,,,Gb major,,dubstep,giantsteps-key,3402886.mp3
3402887,,,,,F minor,,electro-house,giantsteps-key,3402887.mp3
3402888,,,,,D minor,,progressive-house,giantsteps-key,3402888.mp3
3403794,,,,,,190,,giantsteps-tempo,3403794.mp3
3405537,,,,,,126,,giantsteps-tempo,3405537.mp3
3408131,Giuseppe Bottone,Dem Sturm,Original Mix,Underscore,A# minor,,Minimal,beatport-edm,3408131 Giuseppe Bottone - Dem Sturm (Original Mix).mp3
3409480,,,,,,124,,giantsteps-tempo,3409480.mp3
3409548,,,,,Eb minor,,electronica,giantsteps-key,3409548.mp3
3412362,,,,,,130,,giantsteps-tempo,3412362.mp3
3414605,,,,,,125,,giantsteps-tempo,3414605.mp3
3414746,,,,,,85.5,,giantsteps-tempo,3414746.mp3
3415063,,,,,G minor,,electro-house,giantsteps-key,3415063.mp3
3415421,,,,,E minor,,progressive-house,giantsteps-key,3415421.mp3
3419452,,,,,,140,,giantsteps-tempo,3419452.mp3
3424038,,,,,Db minor,,electronica,giantsteps-key,3424038.mp3
3426022,Flight Facilities,With You Feat. Grovesnor,David August Remix,,D minor,,indie-dance nu-disco,giantsteps-key,3426022 Flight Facilities - With You Feat. Grovesnor (David August Remix).mp3
3426285,Karmon,Turning Point,,,Eb minor,,deep-house,giantsteps-key,3426285 Karmon - Turning Point.mp3
3428474,,,,,,120,,giantsteps-tempo,3428474.mp3
3428673,Doctor Dru,The Voice Of Dru,Original Mix,,C minor,,deep-house,giantsteps-key,3428673 Doctor Dru - The Voice Of Dru (Original Mix).mp3
3432247,,,,,E minor,,progressive-house,giantsteps-key,3432247.mp3
3432838,Roxx'N'Farley,The Thrill,Original Mix,GR8 AL Music,A major | A minor,,House,beatport-edm,3432838 Roxx'N'Farley - The Thrill (Original Mix).mp3
3433621,,,,,,85,,giantsteps-tempo,3433621.mp3
3434746,,,,,A minor,,electro-house,giantsteps-key,3434746.mp3
3435022,,,,,,128,,giantsteps-tempo,3435022.mp3
3439626,,,,,,174,,giantsteps-tempo,3439626.mp3
3440288,"Maya, The Tamperer",Feel It,Original Version,TIME Records,F# major,,House,beatport-edm,"3440288 Maya, The Tamperer - Feel It (Original Version).mp3"
3443052,David Morales,Golden Era,Disco Mix,,Bb minor,,house,giantsteps-key,3443052 David Morales - Golden Era (Disco Mix).mp3
3443201,,,,,,136,,giantsteps-tempo,3443201.mp3
3445831,Evil Needle,Angel,Original Mix,Cold Busted,D# minor,,Hip-Hop / R&B,beatport-edm,3445831 Evil Needle - Angel (Original Mix).mp3
3450181,,,,,C minor,,techno,giantsteps-key,3450181.mp3
3453642,,,,,,175,,giantsteps-tempo,3453642.mp3
3460093,,,,,,170,,giantsteps-tempo,3460093.mp3
3460094,,,,,,170,,giantsteps-tempo,3460094.mp3
3467040,Apathy,Doe For Clothes,Original Mix,Demigodz Enterprises,C# minor,,Hip-Hop / R&B,beatport-edm,3467040 Apathy - Doe For Clothes (Original Mix).mp3
3467773,,,,,Bb minor,,progressive-house,giantsteps-key,3467773.mp3
3467867,,,,,,172,,giantsteps-tempo,3467867.mp3
3471827,,,,,,174,,giantsteps-tempo,3471827.mp3
3475669,,,,,,140,,giantsteps-tempo,3475669.mp3
3475672,,,,,,86,,giantsteps-tempo,3475672.mp3
3476908,Alexander Cabrera,Illumin,Original Mix,House Park Records,B minor,,Breaks,beatport-edm,3476908 Alexander Cabrera - Illumin (Original Mix).mp3
3478184,"Shonky, Dan Ghenacia",Close To The Edge,Original Mix,,Eb minor,,tech-house,giantsteps-key,"3478184 Shonky, Dan Ghenacia - Close To The Edge (Original Mix).mp3"
3479363,,,,,Eb minor,,house,giantsteps-key,3479363.mp3
3480108,,,,,Gb minor,130,hard-dance,"giantsteps-key, giantsteps-tempo",3480108.mp3
3482508,,,,,,174,,giantsteps-tempo,3482508.mp3
3482510,,,,,,85,,giantsteps-tempo,3482510.mp3
3482733,,,,,G minor,173,drum-and-bass,"giantsteps-key, giantsteps-tempo",3482733.mp3
3484119,,,,,,122,,giantsteps-tempo,3484119.mp3
3485917,,,,,,140,,giantsteps-tempo,3485917.mp3
3486206,,,,,,175,,giantsteps-tempo,3486206.mp3
3486594,bOFUM,Cacophony,Original Mix,Truespin Records,D# minor,,Dubstep,beatport-edm,3486594 bOFUM - Cacophony (Original Mix).mp3
3489634,Comfort,Shore Leave,Original Mix,IM-LTD,A# minor,,Drum & Bass,beatport-edm,3489634 Comfort - Shore Leave (Original Mix).mp3
3492833,,,,,,140,,giantsteps-tempo,3492833.mp3
3493047,,,,,,70,,giantsteps-tempo,3493047.mp3
3509304,,,,,,175,,giantsteps-tempo,3509304.mp3
3509627,"La Boutique, Mahjong",Under The Sun,Instrumental Mix,Mahjong Music,G# minor,,House,beatport-edm,"3509627 La Boutique, Mahjong - Under The Sun (Instrumental Mix).mp3"
3511308,,,,,,150,,giantsteps-tempo,3511308.mp3
3512227,,,,,,140,,giantsteps-tempo,3512227.mp3
3516171,666,Paradoxx,Club Mix Reprise,Airbase Classics,A# minor,,House,beatport-edm,3516171 666 - Paradoxx (Club Mix Reprise).mp3
3516363,,,,,G minor,,tech-house,giantsteps-key,3516363.mp3
3517044,,,,,F minor,,progressive-house,giantsteps-key,3517044.mp3
3518768,,,,,Eb major,,progressive-house,giantsteps-key,3518768.mp3
3518921,Jori Hulkkonen as Third Culture,Options feat. Harri Falck,Radio Edit,,B minor,,deep-house,giantsteps-key,3518921 Jori Hulkkonen as Third Culture - Options feat. Harri Falck (Radio Edit).mp3
3519499,,,,,G minor,,electro-house,giantsteps-key,3519499.mp3
3519546,,,,,,83,,giantsteps-tempo,3519546.mp3
3520036,,,,,,120,,giantsteps-tempo,3520036.mp3
3520807,Fresh Daily,Diamonds feat. Chris Faust,Original Mix,Yosoy Music,D# major,,Hip-Hop / R&B,beatport-edm,3520807 Fresh Daily - Diamonds feat. Chris Faust (Original Mix).mp3
3523229,,,,,A minor,,drum-and-bass,giantsteps-key,3523229.mp3
3524408,Monte,True,Original Mix,,Gb minor,,deep-house,giantsteps-key,3524408 Monte - True (Original Mix).mp3
3526370,,,,,G minor,,electro-house,giantsteps-key,3526370.mp3
3526880,Candy,Breeze,Original Mix,Znootpoch,C# minor,,Drum & Bass,beatport-edm,3526880 Candy - Breeze (Original Mix).mp3
3527620,"Paimon, Place 2B",Quite,Original Mix,Fokuz Limited,G minor,,Drum & Bass,beatport-edm,"3527620 Paimon, Place 2B - Quite (Original Mix).mp3"
3528734,"Nickynutz, The Mighty Dreadnaut",Kill Dem Sound,The Mighty Dreadnaut Remix,Future Tone Recordings,B minor,,Drum & Bass,beatport-edm,"3528734 Nickynutz, The Mighty Dreadnaut - Kill Dem Sound (The Mighty Dreadnaut Remix).mp3"
3530058,,,,,,135.23,,giantsteps-tempo,3530058.mp3
3533310,My Favorite Robot,Barricade,Original,,B major,,deep-house,giantsteps-key,3533310 My Favorite Robot - Barricade (Original).mp3
3533740,Jamie Jones,City At Night Featuring Surveillance Party 2010,,,B minor,,deep-house,giantsteps-key,3533740 Jamie Jones - City At Night Featuring Surveillance Party 2010.mp3
3533956,Walker & Royce,You're Not Welcome,Francesca Lombardo Remix,,G minor,,deep-house,giantsteps-key,3533956 Walker & Royce - You're Not Welcome (Francesca Lombardo Remix).mp3
3534448,,,,,,140,,giantsteps-tempo,3534448.mp3
3535112,,,,,Bb minor,128.0,progressive-house,"giantsteps-key, giantsteps-tempo",3535112.mp3
